角色名,唱法/表演方式,台词,来源文件,字数,情感分
关羽,白,果然？,1cipaozengma.csv,2,0.55
关羽,白,如此待某大礼相谢！,1cipaozengma.csv,8,0.9
关羽,白,想吾关羽，终日思念兄长，今见此马，日行千里，仰蒙丞相恩赐，若得兄长的下落，一日即可相见矣，故而拜谢。,1cipaozengma.csv,42,0.9
关羽,白,丞相啊！,1cipaozengma.csv,3,0.55
关羽,西皮二六板,"躬身施礼把话言，
细听关某说根源：
自从下邳降了汉，
蒙丞相待我情义厚，
上马赠金下马把银献，
又赠我美女锦袍绣团圞，
似这等恩情诚非浅，
怎奈这财色二字不挂我心间，
今日赐某赤兔马，
千里寻兄不费难，
倘若我弟兄从此得相见，
不忘丞相恩如山，
深施一礼跨雕鞍，",1cipaozengma.csv,106,0.9
关羽,西皮摇板,良骥千里名不虚传。,1cipaozengma.csv,8,0.55
关羽,西皮摇板,桃园威名天下扬，,1sanrangxuzhou.csv,7,0.9
关羽,同白,参见大哥！,1sanrangxuzhou.csv,4,0.55
关羽,同白,有坐。,1sanrangxuzhou.csv,2,0.55
关羽,白,大哥，想那曹、陶两家现已罢兵，你我兄弟也好转回平原。,1sanrangxuzhou.csv,22,0.55
关羽,同白,陶府君设筵相邀，我等愧不敢当！,1sanrangxuzhou.csv,13,0.55
关羽,同白,请！,1sanrangxuzhou.csv,1,0.55
关羽,白,既是陶公再三相让，情意殷殷，兄长暂为应允，亦无不可。,1sanrangxuzhou.csv,22,0.55
关羽,同白,酒已够了，我等告辞。,1sanrangxuzhou.csv,8,0.55
关羽,念,屯军小沛城。,1sanrangxuzhou.csv,5,0.55
关羽,同白,弟等随大哥一同前往。,1sanrangxuzhou.csv,9,0.55
关羽,唱,不知哪路有军情？,1sanrangxuzhou.csv,7,0.55
关羽,同唱,来至在帐外下能行，,1sanrangxuzhou.csv,8,0.55
关羽,白,来将通名。,20guaguliaodu.csv,4,0.55
关羽,白,"看刀！
曹仁闭关不战，真乃匹夫之辈。",20guaguliaodu.csv,14,0.9
关羽,白,唔！,20guaguliaodu.csv,1,0.55
关羽,吹腔,这一阵杀得我精神衰，,20guaguliaodu.csv,9,0.1
关羽,白,"看刀！
唔！",20guaguliaodu.csv,3,0.55
关羽,吹腔,胆大的曹仁贼暗放冷箭。,20guaguliaodu.csv,10,0.9
关羽,白,适才两军阵前，曹仁暗施冷箭，伤我右膀。曹仁哪，贼！我不伤你非为丈夫也！,20guaguliaodu.csv,29,0.9
关羽,吹腔,是好汉尔就该冲锋对垒，,20guaguliaodu.csv,10,0.55
关羽,白,唔！,20guaguliaodu.csv,1,0.55
关羽,吹腔,冷箭伤人尔非为英雄。,20guaguliaodu.csv,9,0.55
关羽,白,免战牌高悬。,20guaguliaodu.csv,5,0.55
关羽,念,惟恐军心乱，忍痛下围棋。,20guaguliaodu.csv,10,0.1
关羽,白,何事？,20guaguliaodu.csv,2,0.55
关羽,白,马将军，华佗何许人也？,20guaguliaodu.csv,9,0.55
关羽,白,说我有请。,20guaguliaodu.csv,4,0.55
关羽,白,先生少礼，请坐。,20guaguliaodu.csv,6,0.9
关羽,白,有话叙谈，焉有不坐之理。,20guaguliaodu.csv,10,0.55
关羽,白,先生到此，有何见教？,20guaguliaodu.csv,8,0.55
关羽,白,就劳先生一看。,20guaguliaodu.csv,6,0.55
关羽,白,唔！请问先生可有治法？,20guaguliaodu.csv,9,0.55
关羽,白,先生医治箭伤，用标杆铜环大汉何用？,20guaguliaodu.csv,15,0.55
关羽,白,"哼哼哼！
某久历疆场，百万军中，向无惧色，今日何惧箭伤！我与马将军饮酒弈棋，就请先生动手。
周将！",20guaguliaodu.csv,39,0.1
关羽,白,设下棋盘，与先生更衣。,20guaguliaodu.csv,9,0.55
关羽,白,先生请。,20guaguliaodu.csv,3,0.55
关羽,吹腔,"设下棋盘两交战，
不用刀枪我和你厮杀一场。",20guaguliaodu.csv,18,0.30000000000000004
关羽,白,"干！
嗯——",20guaguliaodu.csv,2,0.55
关羽,三笑,哈哈，哈哈，哈哈哈哈！,20guaguliaodu.csv,8,0.55
关羽,白,马良听令！,20guaguliaodu.csv,4,0.55
关羽,白,镇守荆州去吧！,20guaguliaodu.csv,6,0.55
关羽,白,先生真乃神人也。,20guaguliaodu.csv,7,0.55
关羽,白,周将！,20guaguliaodu.csv,2,0.55
关羽,白,看黄金千两，赠送先生。,20guaguliaodu.csv,9,0.55
关羽,白,关某何以答报？,20guaguliaodu.csv,6,0.55
关羽,白,先生几时启程？,20guaguliaodu.csv,6,0.55
关羽,白,周将！,20guaguliaodu.csv,2,0.55
关羽,白,准备船只，明日送先生过江。后帐摆宴，与先生送行。,20guaguliaodu.csv,20,0.9
关羽,内西皮导板,紧勒丝缰坐雕鞍——,2baimapo.csv,7,0.55
关羽,西皮原板,"正气冲霄日光寒。
弟兄三人徐州散，
为保皇嫂暂从曹瞒。
身在曹营心在汉，
不知兄长驾可安？
孟德有令将某遣，
正好立功报效还。
催马来到黄河岸——",2baimapo.csv,57,0.9
关羽,白,丞相。,2baimapo.csv,2,0.55
关羽,白,丞相请。,2baimapo.csv,3,0.55
关羽,白,丞相传唤，有何事议？,2baimapo.csv,8,0.55
关羽,白,容某一观，便知分晓。,2baimapo.csv,8,0.55
关羽,白,以某看来，犹如土鸡瓦犬耳！,2baimapo.csv,11,0.55
关羽,西皮摇板,"土鸡瓦犬兵十万，
有名无实不足观。
丞相且把心放宽，
马到成功即刻还。",2baimapo.csv,28,0.9
关羽,白,我观颜良，犹如插标卖首！,2baimapo.csv,10,0.55
关羽,西皮摇板,"分明鲁莽一蠢汉，
插标卖首几文钱。
青龙偃月金光闪——",2baimapo.csv,21,0.9
关羽,白,丞相休惊，某虽不才，愿去万军之中取颜良首级，来献麾下。,2baimapo.csv,23,0.55
关羽,白,文远，你好小量关某也。,2baimapo.csv,9,0.55
关羽,西皮摇板,"非是关某敢斗胆，
熟读春秋志不凡。
精神贯日扶炎汉，
气盖群雄社稷安。",2baimapo.csv,28,0.9
关羽,白,马来！,2baimapo.csv,2,0.55
关羽,西皮摇板,"辞别丞相跨雕鞍，
即刻立功寻兄还！",2baimapo.csv,14,0.55
关羽,西皮摇板,"赤兔追风快如闪，
青龙偃月饱血餐。
颜良已斩兵将散，
报效曹公第一番！（下。）",2baimapo.csv,29,0.1
关羽,西皮摇板,"丞相虎威得胜还。
献上首级请观看！",2baimapo.csv,14,0.9
关羽,白,某何足道哉！我三弟张翼德，于万马军中，取上将之首级，如探囊取物一般！,2baimapo.csv,29,0.9
关羽,白,请。,2baimapo.csv,1,0.55
关羽,笑,嘿嘿嘿……,2zhanhuaxiong.csv,3,0.55
关羽,白,盟主，俺乃平原县令麾下马弓手关云长。,2zhanhuaxiong.csv,16,0.55
关羽,白,某笑只笑在座的诸侯，俱是无能之辈！,2zhanhuaxiong.csv,15,0.55
关羽,白,曹公约请各路诸侯，共灭董卓。如今将一个小小华雄，不能擒之，何能诛灭董卓？岂不是无能之辈！,2zhanhuaxiong.csv,38,0.1
关羽,白,如无本领，岂敢口出大言！眼前若有将令，某就立斩华雄！,2zhanhuaxiong.csv,22,0.1
关羽,白,在！,2zhanhuaxiong.csv,1,0.55
关羽,白,得令！,2zhanhuaxiong.csv,2,0.55
关羽,白,且慢！此酒暂且不饮，等某斩了华雄回来，再饮此酒。,2zhanhuaxiong.csv,20,0.1
关羽,白,三弟，愚兄的威风，旁人不知，难道你还不晓？,2zhanhuaxiong.csv,17,0.9
关羽,白,三弟！,2zhanhuaxiong.csv,2,0.55
关羽,唱,"盟主他把人小量，
不由为兄暗参详。
你道华雄是好将，
岂不知强中还有强！
洋洋得意我就出宝帐，
弟兄们今日要把名扬。",2zhanhuaxiong.csv,47,0.55
关羽,内白,华雄小儿休得猖狂，关某来也！,2zhanhuaxiong.csv,12,0.55
关羽,白,马弓手关云长！,2zhanhuaxiong.csv,6,0.55
关羽,白,华雄，你为何发笑？,2zhanhuaxiong.csv,7,0.55
关羽,白,休要夸口！关某前来取你首级来了！,2zhanhuaxiong.csv,14,0.55
关羽,白,某斩了华雄首级来献。,2zhanhuaxiong.csv,9,0.1
关羽,白,号令辕门！,2zhanhuaxiong.csv,4,0.55
关羽,念,关某提刀施英勇，,2zhanhuaxiong.csv,7,0.9
关羽,同三笑,哈哈，哈哈，啊哈哈哈……,2zhanhuaxiong.csv,8,0.55
关羽,唱,"桃园仁义名远震，
扶保汉室锦乾坤。
曹孟德兵聚陈留郡，
不胜那华雄，众家诸侯败回营。
关某帐中讨将令，
立斩华雄丧残生。
到如今曹操掌国政，
他不该许田射鹿欺圣君。
某心中只把曹贼恨，
灭却奸党方称心。",3zhanchezhou.csv,81,0.4733333333333334
关羽,唱,再与三弟说分明。,3zhanchezhou.csv,7,0.9
关羽,白,啊三弟！,3zhanchezhou.csv,3,0.55
关羽,白,你我奉了大哥之命，四门散粮。三弟去到东门散粮，酒要少饮，事要正办，不可大意！,3zhanchezhou.csv,32,0.9
关羽,白,这便才是。,3zhanchezhou.csv,4,0.55
关羽,唱,"三弟他把东门往，
安抚黎民放赈粮。
带马西门把粮放，",3zhanchezhou.csv,21,0.9
关羽,白,啊？,3zhanchezhou.csv,1,0.55
关羽,唱,"又听人马闹嚷嚷。
坐在马上用目望，
只见一人走慌忙。",3zhanchezhou.csv,21,0.55
关羽,白,唗！大胆奸细，擅闯马头，休走看剑！,3zhanchezhou.csv,13,0.55
关羽,白,信在哪里？,3zhanchezhou.csv,4,0.9
关羽,白,"待某看来！
我且问你，你在何人麾下听调？",3zhanchezhou.csv,16,0.55
关羽,白,你既在车胄帐下听用，为何前来泄漏他的消息？分明有诈。休走看剑！,3zhanchezhou.csv,27,0.9
关羽,白,讲。,3zhanchezhou.csv,1,0.55
关羽,白,关某鲁莽，先生莫怪。,3zhanchezhou.csv,8,0.55
关羽,白,那车胄因何要害我弟兄，先生可知否？,3zhanchezhou.csv,15,0.55
关羽,白,噢，原来如此。请问先生尊姓大名？,3zhanchezhou.csv,13,0.55
关羽,白,原来是陈先生，失敬了！,3zhanchezhou.csv,9,0.55
关羽,白,先生暂且请回，容日厚报。,3zhanchezhou.csv,10,0.55
关羽,白,知道了，多谢先生关怀！,3zhanchezhou.csv,9,0.9
关羽,白,先生请！,3zhanchezhou.csv,3,0.55
关羽,白,"看陈登已去。
来！",3zhanchezhou.csv,6,0.55
关羽,白,转至大营！,3zhanchezhou.csv,4,0.55
关羽,白,三弟回来了？,3zhanchezhou.csv,5,0.55
关羽,白,哎呀三弟呀，大事不好了！,3zhanchezhou.csv,10,0.55
关羽,白,适才有人送信前来，那车胄定下毒计，在城内埋伏五百削刀手，要暗害你我弟兄。,3zhanchezhou.csv,32,0.9
关羽,白,若有埋伏呢？,3zhanchezhou.csv,5,0.55
关羽,白,呃！休要鲁莽，必须定计而行。,3zhanchezhou.csv,11,0.55
关羽,白,我营现有曹营的盔甲，叫三军更换；你我弟兄假充张辽、许褚，趁着黑夜，诈开城门，一拥而进，杀他个片甲不留。,3zhanchezhou.csv,43,0.1
关羽,白,照计而行。众三军！,3zhanchezhou.csv,7,0.55
关羽,白,今晚饱餐战饭，改换曹军盔甲，随某赚城去者！,3zhanchezhou.csv,18,0.55
关羽,唱,"适才陈登把信报，
不由关某怒眉梢。
弟兄们曾把吕布剿，
何惧车胄小儿曹！
我把贼当做笼中鸟，
量他插翅也难逃。
三军与某前引道！
城上儿郎听根苗。",3zhanchezhou.csv,58,0.3666666666666667
关羽,白,呔，开关！,3zhanchezhou.csv,3,0.55
关羽,白,俺乃曹丞相帐下大将张辽。,3zhanchezhou.csv,11,0.55
关羽,白,奉命前来助战。请车将军速速开城！,3zhanchezhou.csv,14,0.9
关羽,白,人马若在城外扎营，走漏消息，刘备闻讯远遁，何人担待？,3zhanchezhou.csv,22,0.55
关羽,白,杀！,3zhanchezhou.csv,1,0.1
关羽,白,关云长在此。看刀！,3zhanchezhou.csv,7,0.55
关羽,内白,哪里走！,3zhanchezhou.csv,3,0.55
关羽,白,大哥有所不知，车胄奉了曹操之命，暗设伏兵，欲杀害你我弟兄。小弟用一小计，赚开城门，将他杀死。,3zhanchezhou.csv,39,0.1
关羽,白,若不是陈登先生送信，你我弟兄险遭不测。,3zhanchezhou.csv,17,0.9
关羽,同白,万岁。,3zhuwenchou.csv,2,0.55
关羽,同白,万万岁。,3zhuwenchou.csv,3,0.55
关羽,白,大家之喜。,3zhuwenchou.csv,4,0.55
关羽,白,某当奉陪。,3zhuwenchou.csv,4,0.55
关羽,同白,丞相请！,3zhuwenchou.csv,3,0.55
关羽,白,嗯，某看文丑，不是前来讨战，分明是前来送死！,3zhuwenchou.csv,18,0.9
关羽,白,某在白马坡斩了颜良，文丑前来报仇。某不才愿讨一支将令，斩文丑首级，献与丞相。,3zhuwenchou.csv,33,0.1
关羽,白,丞相啊！,3zhuwenchou.csv,3,0.55
关羽,西皮流水板,"赤兔战马声嘶喊，
青龙偃月金光寒。
白马坡曾把颜良斩，
河北的儿郎心胆寒。
辞别丞相跨雕鞍，
斩奸除恶不费难。",3zhuwenchou.csv,44,0.1
关羽,内西皮导板,旌旗飘摇金鼓闹——,4yuejunjiaodao.csv,7,0.55
关羽,西皮快板,"杀气腾腾冲九霄，
各个儿郎如虎豹，
气吐长虹万丈高。
全凭赤兔胭脂豹，
斩将擒敌显英豪。",4yuejunjiaodao.csv,35,0.1
关羽,念,兄弟聚义在范阳，桃园结义刘关张；熟读春秋习战策，凌云壮志满胸膛。,4yuejunjiaodao.csv,28,0.9
关羽,白,"某自下邳从曹，约下三事，曹公件件应允。前者白马坡解围，刀劈颜良落马，延津又诛文丑。两次出战，打探大哥下落，并无音信。昨日曹公传下将令，今日在校场阅军操演。为此全身披挂，去至校场。
军士们！校场去者！",4yuejunjiaodao.csv,83,0.26
关羽,西皮流水板,"坐雕鞍勒丝缰自思自想，
愧煞我将英才汉室云长。
进曹营与张辽三事约讲，
知兄信立功劳离却许昌。
今日里校军场比试较量，
论英雄分魁首哪有心肠！",4yuejunjiaodao.csv,60,0.9
关羽,白,某先至辕门，丞相尚未升帐。回营少停，又到辕门，丞相已起军校场，故而来迟。,4yuejunjiaodao.csv,30,0.55
关羽,白,丞相军威。,4yuejunjiaodao.csv,4,0.9
关羽,白,过奖了。,4yuejunjiaodao.csv,3,0.55
关羽,白,得令。,4yuejunjiaodao.csv,2,0.55
关羽,西皮流水板,"适才将台阅兵将，
蔡阳刀法果无双。
校军场丞相把令降，
风云聚会各争强。
宽锦袍紧甲胄校军场上，
提偃月跨坐骑论论谁强！",4yuejunjiaodao.csv,49,0.9
关羽,白,徐公明为何不往前进？,4yuejunjiaodao.csv,9,0.9
关羽,白,敢是不识此刀？,4yuejunjiaodao.csv,6,0.55
关羽,白,公明刀法不佳。,4yuejunjiaodao.csv,6,0.9
关羽,白,明日请至舍下一叙。,4yuejunjiaodao.csv,8,0.9
关羽,白,拨马再战，提刀劈面砍来。,4yuejunjiaodao.csv,10,0.1
关羽,念,疆场厮杀统貔貅，拜将封侯非自由。,4yuejunjiaodao.csv,14,0.42000000000000004
关羽,白,"今日校场比试，除蔡阳刀法精通，余者皆平常武艺。徐公明虽然刀法不佳，识人求教，令人佩服！
看天已正午，俺不免去至内室，问过二位嫂嫂金安。",4yuejunjiaodao.csv,57,0.9
关羽,吹腔,"读圣贤达礼仪平生本性，
我关羽虽武夫通贯古今。
观春秋习兵法谨遵古训——",4yuejunjiaodao.csv,30,0.9
关羽,白,二位主母何在？,4yuejunjiaodao.csv,6,0.55
关羽,白,知道了，退下。,4yuejunjiaodao.csv,5,0.55
关羽,白,有请！,4yuejunjiaodao.csv,2,0.55
关羽,白,"公明！
请坐。",4yuejunjiaodao.csv,4,0.9
关羽,白,谦而好学，令人钦佩。,4yuejunjiaodao.csv,8,0.55
关羽,白,"理应效劳。
马童，看刀伺候，带路前庭院。
徐公明，关某献丑了。",4yuejunjiaodao.csv,23,0.9
关羽,西皮散板,徐公明英勇某久仰！,4yuejunjiaodao.csv,8,0.9
关羽,西皮散板,此间好比战场上。,4yuejunjiaodao.csv,7,0.55
关羽,白,徐公明，可知此刀名？,4yuejunjiaodao.csv,8,0.9
关羽,白,"此乃春秋刀法：前进者——
刀劈落马；后退者——
人马回扎；左冲来——
立取首级；右冲来——
横刀剪腰；拨马迎面——
劈面便砍；进攻猛者，催马围绕。
此乃春秋宝刀六十四路之外，暗隐绝命六招，百发百中，徐公明要牢牢紧记。",4yuejunjiaodao.csv,80,0.3666666666666667
关羽,白,"何必过谦。
马童，备酒伺候。",4yuejunjiaodao.csv,10,0.55
关羽,白,你是从何处得来此信？,4yuejunjiaodao.csv,9,0.9
关羽,白,知道了，退下！,4yuejunjiaodao.csv,5,0.55
关羽,叫头,且住！,4yuejunjiaodao.csv,2,0.55
关羽,白,"老军报道，刘辟、龚都在汝南谋反，俺不免去曹公台前，讨令出战，攻打汝南，探听兄信，倘有兄长下落，也未可知。
马童，吩咐小校伺候。",4yuejunjiaodao.csv,51,0.3666666666666667
关羽,白,马童，带马伺候！,4yuejunjiaodao.csv,6,0.55
关羽,西皮散板,"在许昌每日里心不安静，
思兄长使关某珠泪常浸。
讨将令统军士汝南对阵，
倘若是得兄信离却曹营。",4yuejunjiaodao.csv,40,0.9
关羽,引子,忠心赤胆，扶汉室，锦绣江山。,4yuexiazhandiaochan.csv,11,0.9
关羽,念,青龙偃月武艺高，万马营中逞英豪。温酒未寒华雄斩，桃园美名万古标。,4yuexiazhandiaochan.csv,28,0.30000000000000004
关羽,白,"某，关羽。弟兄三人桃园结义，白马祭天，乌牛祭地，一在三在，一亡三亡。只因水淹下邳，吕布被擒；吕布之家属，均落于相府。那曹操将貂蝉送与某家，以侍枕席。不过欲使某迷恋美色，消磨英雄志气。某想貂蝉牺牲一身，匡扶社稷，使董卓父子自相残害，有功于汉朝。当此离乱之时，只有一死，方能保其名节。
马童！",4yuexiazhandiaochan.csv,120,0.5
关羽,白,看看今晚有月无月？,4yuexiazhandiaochan.csv,8,0.55
关羽,白,将窗儿挂起。两厢退下！,4yuexiazhandiaochan.csv,9,0.55
关羽,白,呀！,4yuexiazhandiaochan.csv,1,0.55
关羽,吹腔,"明月当空照窗前，
风吹云散星斗全。
对孤灯我把春秋看，
看春秋想起了事一端。",4yuexiazhandiaochan.csv,31,0.9
关羽,白,想那董卓专权，蓄意谋篡，吕布小儿助纣为虐，若不是那貂蝉呵！,4yuexiazhandiaochan.csv,25,0.9
关羽,吹腔,"若不是貂蝉女连环计献，
怎能够使奸佞父子相残。",4yuexiazhandiaochan.csv,20,0.1
关羽,白,马童！,4yuexiazhandiaochan.csv,2,0.55
关羽,白,传貂蝉进帐！,4yuexiazhandiaochan.csv,5,0.55
关羽,吹腔,慢睁凤眼看端详。,4yuexiazhandiaochan.csv,7,0.55
关羽,白,下跪可是貂蝉？,4yuexiazhandiaochan.csv,6,0.55
关羽,白,为何不抬起头来？,4yuexiazhandiaochan.csv,7,0.55
关羽,白,恕你无罪。,4yuexiazhandiaochan.csv,4,0.1
关羽,白,呀！,4yuexiazhandiaochan.csv,1,0.55
关羽,吹腔,"灯光下见貂蝉十分美俊，
好似那嫦蛾降下凡尘。",4yuexiazhandiaochan.csv,19,0.55
关羽,白,貂蝉！,4yuexiazhandiaochan.csv,2,0.55
关羽,白,你既是司徒王允之女，可知历代褒贬之事，,4yuexiazhandiaochan.csv,17,0.55
关羽,白,知道什么？,4yuexiazhandiaochan.csv,4,0.55
